chr2:26,000,000-27,000,000	330	18,110
chr22:37,000,000-38,000,000	350	18,118
chr17:50,000,000-51,000,000	339	18,127
chr6:13,000,000-14,000,000	307	18,215
chr14:77,000,000-78,000,000	343	18,229
chr15:26,000,000-27,000,000	235	18,274
chr3:104,000,000-105,000,000	234	18,344
chr10:124,000,000-125,000,000	278	18,435
chr11:80,000,000-81,000,000	292	18,437
chr5:23,000,000-24,000,000	286	18,443
chr9:109,000,000-110,000,000	260	18,478
chr17:40,000,000-41,000,000	357	18,517
chr18:75,000,000-76,000,000	179	18,529
chr10:34,000,000-35,000,000	326	18,539
chr16:4,000,000-5,000,000	392	18,541
chr12:15,000,000-16,000,000	201	18,579
chr7:69,000,000-70,000,000	304	18,639
chr4:25,000,000-26,000,000	327	18,639
chr10:128,000,000-129,000,000	195	18,709
chr21:26,000,000-27,000,000	281	18,754
chr8:139,000,000-140,000,000	186	18,767
chr16:84,000,000-85,000,000	308	18,781
chr15:66,000,000-67,000,000	324	18,819
chr16:64,000,000-65,000,000	235	18,837
chr4:28,000,000-29,000,000	260	18,874
chr12:40,000,000-41,000,000	236	18,882
chr1:36,000,000-37,000,000	332	18,908
chr13:64,000,000-65,000,000	243	18,968
chr15:61,000,000-62,000,000	203	19,005
chr16:67,000,000-68,000,000	411	19,010
chr1:81,000,000-82,000,000	220	19,071
chr21:20,000,000-21,000,000	259	19,081
chr21:24,000,000-25,000,000	242	19,103
chr12:98,000,000-99,000,000	319	19,125
chr18:25,000,000-26,000,000	220	19,139
chr2:140,000,000-141,000,000	240	19,158
chr6:37,000,000-38,000,000	356	19,193
chr1:61,000,000-62,000,000	309	19,211
chr2:150,000,000-151,000,000	274	19,239
chr13:27,000,000-28,000,000	318	19,249
chr13:98,000,000-99,000,000	319	19,274
chr17:39,000,000-40,000,000	422	19,312
chr17:48,000,000-49,000,000	391	19,365
chr9:117,000,000-118,000,000	185	19,372
chr4:136,000,000-137,000,000	199	19,394
chr13:89,000,000-90,000,000	246	19,429
chr22:30,000,000-31,000,000	337	19,459
chr18:52,000,000-53,000,000	216	19,595
chr8:32,000,000-33,000,000	232	19,613
chr14:84,000,000-85,000,000	239	19,671
chr5:143,000,000-144,000,000	215	19,678
chr6:154,000,000-155,000,000	331	19,703
chr2:104,000,000-105,000,000	274	19,712
chr22:27,000,000-28,000,000	260	19,719
chr14:96,000,000-97,000,000	238	19,793
chr2:168,000,000-169,000,000	243	19,840
chr2:220,000,000-221,000,000	262	19,848
chr9:73,000,000-74,000,000	187	19,859
chr3:25,000,000-26,000,000	229	19,861
chr7:117,000,000-118,000,000	203	19,869
chr2:217,000,000-218,000,000	208	19,898
chr3:64,000,000-65,000,000	163	19,910
chr12:91,000,000-92,000,000	213	19,912
chr1:208,000,000-209,000,000	227	19,923
chr17:72,000,000-73,000,000	300	19,929
chr20:11,000,000-12,000,000	217	19,937
chr5:167,000,000-168,000,000	251	19,941
chr15:67,000,000-68,000,000	278	19,962
chr15:63,000,000-64,000,000	247	19,970
chr5:73,000,000-74,000,000	231	19,987
chr13:26,000,000-27,000,000	266	20,037
chr15:69,000,000-70,000,000	251	20,072
chr12:115,000,000-116,000,000	240	20,099
chr21:23,000,000-24,000,000	275	20,111
chr1:18,000,000-19,000,000	230	20,138
chr17:74,000,000-75,000,000	355	20,142
chr10:28,000,000-29,000,000	329	20,169
chr10:129,000,000-130,000,000	153	20,179
chr7:80,000,000-81,000,000	243	20,212
chr1:57,000,000-58,000,000	228	20,245
chr6:43,000,000-44,000,000	338	20,246
chr16:27,000,000-28,000,000	273	20,258
chr10:127,000,000-128,000,000	209	20,261
chr9:2,000,000-3,000,000	259	20,263
chr18:29,000,000-30,000,000	203	20,276
chr5:91,000,000-92,000,000	223	20,295
chr13:32,000,000-33,000,000	264	20,301
chr20:52,000,000-53,000,000	291	20,307
chr9:16,000,000-17,000,000	231	20,335
chr16:6,000,000-7,000,000	287	20,367
chr2:162,000,000-163,000,000	197	20,368
chr4:34,000,000-35,000,000	256	20,382
chr2:82,000,000-83,000,000	251	20,401
chr4:185,000,000-186,000,000	287	20,420
chr9:132,000,000-133,000,000	295	20,427
chr2:61,000,000-62,000,000	438	20,441
chr13:70,000,000-71,000,000	241	20,454
chr11:11,000,000-12,000,000	194	20,485
chr1:19,000,000-20,000,000	385	20,488
chr1:217,000,000-218,000,000	195	20,528
chr16:73,000,000-74,000,000	289	20,578
chr18:48,000,000-49,000,000	222	20,589
chr10:88,000,000-89,000,000	217	20,600
chr17:78,000,000-79,000,000	369	20,603
chr13:103,000,000-104,000,000	204	20,633
chr17:65,000,000-66,000,000	313	20,645
chr1:240,000,000-241,000,000	366	20,645
chr17:33,000,000-34,000,000	214	20,647
chr6:20,000,000-21,000,000	332	20,651
chr11:78,000,000-79,000,000	269	20,668
chr18:66,000,000-67,000,000	214	20,679
chr14:95,000,000-96,000,000	260	20,694
chr16:7,000,000-8,000,000	271	20,719
chr14:89,000,000-90,000,000	333	20,727
chr1:107,000,000-108,000,000	211	20,746
chr3:172,000,000-173,000,000	334	20,747
chr6:7,000,000-8,000,000	304	20,754
chr20:50,000,000-51,000,000	411	20,782
chr4:172,000,000-173,000,000	253	20,814
chr21:25,000,000-26,000,000	231	20,831
chr11:128,000,000-129,000,000	226	20,836
chr21:29,000,000-30,000,000	263	20,850
chrX:39,000,000-40,000,000	259	20,869
chr6:119,000,000-120,000,000	223	20,909
chr14:68,000,000-69,000,000	221	20,959
chr15:90,000,000-91,000,000	408	20,959
chr6:17,000,000-18,000,000	417	20,982
chr13:102,000,000-103,000,000	208	21,009
chr15:60,000,000-61,000,000	230	21,018
chr1:10,000,000-11,000,000	415	21,018
chr14:97,000,000-98,000,000	237	21,025
chr20:16,000,000-17,000,000	239	21,040
chr5:149,000,000-150,000,000	254	21,047
chr1:53,000,000-54,000,000	269	21,048
chr2:229,000,000-230,000,000	261	21,056
chr1:73,000,000-74,000,000	212	21,060
chr7:71,000,000-72,000,000	368	21,074
chr8:20,000,000-21,000,000	274	21,100
chr10:103,000,000-104,000,000	346	21,104
chr3:127,000,000-128,000,000	215	21,122
chr16:83,000,000-84,000,000	225	21,128
chr5:94,000,000-95,000,000	299	21,139
chr11:126,000,000-127,000,000	249	21,182
chr2:205,000,000-206,000,000	235	21,188
chr2:226,000,000-227,000,000	247	21,191
chr22:45,000,000-46,000,000	316	21,193
chr15:42,000,000-43,000,000	369	21,231
chr17:73,000,000-74,000,000	307	21,240
chr5:172,000,000-173,000,000	361	21,243
chr5:164,000,000-165,000,000	230	21,252
chr4:121,000,000-122,000,000	278	21,268
chr8:4,000,000-5,000,000	223	21,280
chr21:30,000,000-31,000,000	252	21,312
chr14:100,000,000-101,000,000	261	21,312
chr14:93,000,000-94,000,000	291	21,330
chr13:65,000,000-66,000,000	271	21,360
chr1:190,000,000-191,000,000	191	21,363
chr1:214,000,000-215,000,000	256	21,389
chr10:116,000,000-117,000,000	286	21,399
chr5:154,000,000-155,000,000	312	21,428
chr2:152,000,000-153,000,000	286	21,436
chr13:71,000,000-72,000,000	205	21,459
chr11:115,000,000-116,000,000	196	21,461
chr10:77,000,000-78,000,000	268	21,477
chr8:123,000,000-124,000,000	278	21,492
chrX:40,000,000-41,000,000	377	21,513
chr1:44,000,000-45,000,000	371	21,514
chr2:141,000,000-142,000,000	221	21,576
chr18:30,000,000-31,000,000	211	21,584
chr13:20,000,000-21,000,000	347	21,601
chr6:15,000,000-16,000,000	303	21,623
chr8:18,000,000-19,000,000	224	21,625
chr2:46,000,000-47,000,000	241	21,638
chr6:138,000,000-139,000,000	298	21,652
chr1:230,000,000-231,000,000	247	21,653
chr6:134,000,000-135,000,000	374	21,708
chr10:118,000,000-119,000,000	290	21,716
chr9:107,000,000-108,000,000	293	21,732
chr8:124,000,000-125,000,000	291	21,757
chr5:5,000,000-6,000,000	211	21,761
chr8:10,000,000-11,000,000	199	21,765
chrX:33,000,000-34,000,000	241	21,770
chr14:83,000,000-84,000,000	210	21,774
chr7:134,000,000-135,000,000	308	21,777
chr6:41,000,000-42,000,000	331	21,798
chr13:44,000,000-45,000,000	279	21,823
chr2:127,000,000-128,000,000	288	21,831
chr3:184,000,000-185,000,000	403	21,834
chr15:65,000,000-66,000,000	375	21,875
chr7:131,000,000-132,000,000	305	21,884
chr7:70,000,000-71,000,000	282	21,911
chr8:28,000,000-29,000,000	288	21,962
chr4:33,000,000-34,000,000	339	22,005
chr18:58,000,000-59,000,000	263	22,027
chr14:64,000,000-65,000,000	322	22,059
chr5:6,000,000-7,000,000	219	22,061
chr1:241,000,000-242,000,000	345	22,093
chr10:68,000,000-69,000,000	469	22,133
chr15:58,000,000-59,000,000	276	22,140
chr6:144,000,000-145,000,000	297	22,155
chr2:29,000,000-30,000,000	192	22,161
chr7:21,000,000-22,000,000	257	22,165
chr15:41,000,000-42,000,000	444	22,168
chr2:221,000,000-222,000,000	204	22,200
chr14:72,000,000-73,000,000	252	22,208
chr17:61,000,000-62,000,000	310	22,247
chr18:23,000,000-24,000,000	378	22,249
chr20:49,000,000-50,000,000	413	22,255
chr12:108,000,000-109,000,000	273	22,266
chr6:89,000,000-90,000,000	322	22,305
chr2:7,000,000-8,000,000	209	22,308
chr2:121,000,000-122,000,000	309	22,319
chr16:82,000,000-83,000,000	221	22,330
chr12:16,000,000-17,000,000	235	22,349
chr6:147,000,000-148,000,000	236	22,357
chr9:36,000,000-37,000,000	414	22,365
chr17:13,000,000-14,000,000	329	22,378
chr1:101,000,000-102,000,000	254	22,380
chr3:173,000,000-174,000,000	238	22,385
chr6:137,000,000-138,000,000	290	22,388
chr21:39,000,000-40,000,000	281	22,410
chr16:24,000,000-25,000,000	388	22,427
chr12:113,000,000-114,000,000	277	22,448
chr4:29,000,000-30,000,000	270	22,455
chrX:45,000,000-46,000,000	268	22,462
chr12:89,000,000-90,000,000	235	22,465
chr1:88,000,000-89,000,000	281	22,504
chr4:114,000,000-115,000,000	254	22,536
chr3:182,000,000-183,000,000	268	22,570
chr8:111,000,000-112,000,000	284	22,591
chr2:80,000,000-81,000,000	245	22,606
chr18:21,000,000-22,000,000	377	22,632
chr20:37,000,000-38,000,000	293	22,652
chr14:98,000,000-99,000,000	224	22,656
chr2:219,000,000-220,000,000	260	22,657
chr2:176,000,000-177,000,000	226	22,659
chr1:31,000,000-32,000,000	419	22,677
chr4:171,000,000-172,000,000	251	22,679
chr16:25,000,000-26,000,000	368	22,682
chr20:60,000,000-61,000,000	203	22,701
chr11:104,000,000-105,000,000	233	22,725
chr3:144,000,000-145,000,000	267	22,725
chr13:96,000,000-97,000,000	249	22,749
chr1:84,000,000-85,000,000	212	22,792
chr3:14,000,000-15,000,000	262	22,793
chr19:33,000,000-34,000,000	363	22,814
chr3:117,000,000-118,000,000	220	22,854
chr4:180,000,000-181,000,000	212	22,863
chrX:38,000,000-39,000,000	227	22,865
chr5:103,000,000-104,000,000	233	22,896
chr5:169,000,000-170,000,000	247	22,940
chr2:74,000,000-75,000,000	306	22,941
chr21:31,000,000-32,000,000	364	22,956
chr11:45,000,000-46,000,000	253	22,977
chr8:21,000,000-22,000,000	252	22,997
chr1:151,000,000-152,000,000	409	23,010
chr4:76,000,000-77,000,000	296	23,054
chr8:38,000,000-39,000,000	405	23,081
chr6:106,000,000-107,000,000	324	23,089
chr1:95,000,000-96,000,000	264	23,126
chr18:41,000,000-42,000,000	173	23,146
chr18:74,000,000-75,000,000	215	23,150
chr1:156,000,000-157,000,000	383	23,177
chr21:38,000,000-39,000,000	239	23,179
chr10:61,000,000-62,000,000	243	23,183
chr1:200,000,000-201,000,000	335	23,185
chr8:19,000,000-20,000,000	242	23,189
chr20:15,000,000-16,000,000	226	23,198
chr15:33,000,000-34,000,000	310	23,222
chr16:57,000,000-58,000,000	322	23,245
chr1:182,000,000-183,000,000	292	23,273
chr12:93,000,000-94,000,000	276	23,293
chr17:79,000,000-80,000,000	308	23,346
chr15:50,000,000-51,000,000	405	23,357
chr6:14,000,000-15,000,000	275	23,365
chr11:17,000,000-18,000,000	270	23,373
chr6:11,000,000-12,000,000	297	23,383
chr8:37,000,000-38,000,000	293	23,457
chr5:13,000,000-14,000,000	233	23,459
chr13:33,000,000-34,000,000	255	23,471
chr17:66,000,000-67,000,000	306	23,474
chr17:49,000,000-50,000,000	413	23,478
chr6:143,000,000-144,000,000	283	23,481
chr11:123,000,000-124,000,000	336	23,483
chr2:120,000,000-121,000,000	249	23,489
chr9:112,000,000-113,000,000	318	23,489
chr5:151,000,000-152,000,000	264	23,554
chr7:135,000,000-136,000,000	270	23,559
chr7:52,000,000-53,000,000	279	23,560
chr4:42,000,000-43,000,000	308	23,582
chr2:44,000,000-45,000,000	308	23,610
chr2:203,000,000-204,000,000	419	23,644
chr2:216,000,000-217,000,000	256	23,670
chr10:16,000,000-17,000,000	296	23,682
chr5:89,000,000-90,000,000	233	23,690
chr2:103,000,000-104,000,000	233	23,696
chr9:84,000,000-85,000,000	326	23,710
chr14:103,000,000-104,000,000	473	23,711
chr17:71,000,000-72,000,000	263	23,749
chr3:72,000,000-73,000,000	271	23,770
chr19:18,000,000-19,000,000	437	23,770
chr1:20,000,000-21,000,000	340	23,776
chr2:198,000,000-199,000,000	249	23,784
chr12:117,000,000-118,000,000	319	23,786
chr18:72,000,000-73,000,000	204	23,800
chr1:14,000,000-15,000,000	284	23,806
chr9:7,000,000-8,000,000	260	23,821
chr20:9,000,000-10,000,000	216	23,829
chr22:26,000,000-27,000,000	286	23,853
chr9:118,000,000-119,000,000	248	23,891
chr20:17,000,000-18,000,000	250	23,898
chr15:94,000,000-95,000,000	236	23,905
chr17:8,000,000-9,000,000	418	23,955
chr3:193,000,000-194,000,000	283	23,958
chr4:177,000,000-178,000,000	273	23,976
chr9:131,000,000-132,000,000	374	23,980
chr1:38,000,000-39,000,000	320	23,989
chr1:220,000,000-221,000,000	304	23,996
chr7:18,000,000-19,000,000	231	24,013
chr18:36,000,000-37,000,000	248	24,042
chr10:75,000,000-76,000,000	272	24,057
chr5:146,000,000-147,000,000	271	24,070
chr14:90,000,000-91,000,000	300	24,092
chr5:165,000,000-166,000,000	273	24,097
chr6:161,000,000-162,000,000	291	24,104
chr8:133,000,000-134,000,000	247	24,110
chr10:96,000,000-97,000,000	308	24,116
chr10:74,000,000-75,000,000	354	24,126
chr1:63,000,000-64,000,000	253	24,135
chr19:45,000,000-46,000,000	478	24,140
chr16:54,000,000-55,000,000	253	24,148
chr3:150,000,000-151,000,000	277	24,149
chr16:68,000,000-69,000,000	354	24,156
chr5:173,000,000-174,000,000	288	24,179
chr15:25,000,000-26,000,000	315	24,198
chr18:3,000,000-4,000,000	339	24,245
chr12:13,000,000-14,000,000	201	24,250
chr8:52,000,000-53,000,000	294	24,261
chr8:26,000,000-27,000,000	233	24,279
chr16:10,000,000-11,000,000	363	24,290
chr1:15,000,000-16,000,000	422	24,306
chr1:24,000,000-25,000,000	368	24,327
chr15:68,000,000-69,000,000	247	24,328
chr7:46,000,000-47,000,000	238	24,371
chr7:94,000,000-95,000,000	277	24,387
chr1:56,000,000-57,000,000	239	24,395
chr4:153,000,000-154,000,000	317	24,401
chr10:11,000,000-12,000,000	256	24,422
chr10:8,000,000-9,000,000	285	24,442
chr10:93,000,000-94,000,000	327	24,486
chr8:13,000,000-14,000,000	298	24,489
chr1:233,000,000-234,000,000	294	24,507
chr10:2,000,000-3,000,000	274	24,582
chr15:59,000,000-60,000,000	331	24,591
chr9:71,000,000-72,000,000	278	24,592
chr7:118,000,000-119,000,000	214	24,637
chr11:64,000,000-65,000,000	331	24,696
chr2:27,000,000-28,000,000	364	24,701
chr3:47,000,000-48,000,000	426	24,743
chr11:79,000,000-80,000,000	203	24,745
chr6:92,000,000-93,000,000	283	24,792
chr13:59,000,000-60,000,000	235	24,833
chr10:33,000,000-34,000,000	268	24,851
chr4:133,000,000-134,000,000	217	24,873
chr13:73,000,000-74,000,000	232	24,885
chr5:159,000,000-160,000,000	247	24,895
chr3:134,000,000-135,000,000	292	24,924
chr9:129,000,000-130,000,000	423	24,936
chr11:46,000,000-47,000,000	357	24,942
chr15:29,000,000-30,000,000	353	24,985
chr16:23,000,000-24,000,000	317	25,005
chr13:53,000,000-54,000,000	184	25,026
chr2:105,000,000-106,000,000	247	25,059
chr2:25,000,000-26,000,000	391	25,071
chr22:47,000,000-48,000,000	251	25,072
chr7:120,000,000-121,000,000	252	25,072
chr3:66,000,000-67,000,000	291	25,105
chr16:49,000,000-50,000,000	230	25,115
chr4:168,000,000-169,000,000	280	25,122
chr12:76,000,000-77,000,000	335	25,128
chr2:119,000,000-120,000,000	311	25,145
chr10:102,000,000-103,000,000	470	25,153
chr21:35,000,000-36,000,000	250	25,173
chr2:184,000,000-185,000,000	205	25,176
chr3:37,000,000-38,000,000	298	25,184
chr15:96,000,000-97,000,000	210	25,204
chr4:139,000,000-140,000,000	379	25,207
chr6:96,000,000-97,000,000	252	25,226
chr10:78,000,000-79,000,000	202	25,235
chr11:81,000,000-82,000,000	244	25,236
chr20:14,000,000-15,000,000	263	25,242
chr12:114,000,000-115,000,000	348	25,247
chr1:216,000,000-217,000,000	193	25,254
chr3:114,000,000-115,000,000	214	25,289
chr9:98,000,000-99,000,000	294	25,294
chr5:142,000,000-143,000,000	362	25,299
chr18:55,000,000-56,000,000	204	25,304
chr18:31,000,000-32,000,000	308	25,325
chr9:95,000,000-96,000,000	278	25,337
chr7:133,000,000-134,000,000	249	25,345
chr2:144,000,000-145,000,000	217	25,351
chr6:97,000,000-98,000,000	237	25,361
chr5:24,000,000-25,000,000	319	25,361
chr16:66,000,000-67,000,000	325	25,364
chr3:149,000,000-150,000,000	319	25,387
chr7:127,000,000-128,000,000	232	25,390
chr20:62,000,000-63,000,000	275	25,390
chr1:238,000,000-239,000,000	304	25,407
chr11:41,000,000-42,000,000	284	25,410
chr20:38,000,000-39,000,000	291	25,418
chr5:158,000,000-159,000,000	220	25,438
chr21:36,000,000-37,000,000	400	25,440
chr2:136,000,000-137,000,000	271	25,468
chr2:204,000,000-205,000,000	195	25,483
chr5:10,000,000-11,000,000	294	25,491
chr13:99,000,000-100,000,000	328	25,519
chr2:224,000,000-225,000,000	322	25,551
chr6:35,000,000-36,000,000	369	25,618
chr21:41,000,000-42,000,000	263	25,621
chr20:59,000,000-60,000,000	214	25,628
chr20:56,000,000-57,000,000	374	25,664
chr10:82,000,000-83,000,000	225	25,674
chr7:132,000,000-133,000,000	198	25,676
chr21:15,000,000-16,000,000	249	25,709
chr9:126,000,000-127,000,000	284	25,714
chr4:36,000,000-37,000,000	301	25,724
chr19:10,000,000-11,000,000	564	25,735
chr20:32,000,000-33,000,000	377	25,738
chr13:28,000,000-29,000,000	352	25,747
chr6:123,000,000-124,000,000	244	25,750
chr1:191,000,000-192,000,000	265	25,772
chr17:54,000,000-55,000,000	341	25,788
chr12:75,000,000-76,000,000	239	25,796
chr11:47,000,000-48,000,000	466	25,803
chr9:37,000,000-38,000,000	376	25,834
chr4:10,000,000-11,000,000	212	25,852
chr12:57,000,000-58,000,000	358	25,866
chr10:97,000,000-98,000,000	331	25,875
chr18:6,000,000-7,000,000	238	25,886
chr8:132,000,000-133,000,000	220	25,889
chr4:125,000,000-126,000,000	224	25,890
chr3:12,000,000-13,000,000	342	25,893
chr12:71,000,000-72,000,000	205	25,899
chr8:125,000,000-126,000,000	290	25,918
chr14:94,000,000-95,000,000	280	25,927
chr20:2,000,000-3,000,000	298	25,937
chr5:38,000,000-39,000,000	218	25,940
chr4:41,000,000-42,000,000	273	25,954
chr18:56,000,000-57,000,000	198	25,956
chr10:70,000,000-71,000,000	318	25,958
chr7:81,000,000-82,000,000	278	25,962
chr17:75,000,000-76,000,000	496	25,970
chr20:13,000,000-14,000,000	291	25,982
chr1:181,000,000-182,000,000	288	25,986
chr6:33,000,000-34,000,000	364	26,001
chr9:114,000,000-115,000,000	250	26,009
chr12:94,000,000-95,000,000	344	26,009
chr7:47,000,000-48,000,000	319	26,015
chr11:65,000,000-66,000,000	404	26,040
chr20:40,000,000-41,000,000	220	26,049
chr22:41,000,000-42,000,000	496	26,052
chr8:116,000,000-117,000,000	263	26,061
chr7:98,000,000-99,000,000	439	26,068
chr20:35,000,000-36,000,000	448	26,073
chr12:68,000,000-69,000,000	322	26,097
chr3:188,000,000-189,000,000	283	26,106
chr3:147,000,000-148,000,000	276	26,128
chr13:83,000,000-84,000,000	245	26,147
chr17:51,000,000-52,000,000	328	26,153
chr1:201,000,000-202,000,000	276	26,156
chr21:22,000,000-23,000,000	255	26,173
chr3:105,000,000-106,000,000	210	26,188
chr14:82,000,000-83,000,000	254	26,192
chr2:200,000,000-201,000,000	282	26,218
chr1:50,000,000-51,000,000	309	26,222
chr8:29,000,000-30,000,000	267	26,233
chr18:67,000,000-68,000,000	287	26,236
chr8:82,000,000-83,000,000	265	26,240
chr8:94,000,000-95,000,000	326	26,246
chr11:73,000,000-74,000,000	380	26,251
chr10:3,000,000-4,000,000	282	26,261
chr17:67,000,000-68,000,000	511	26,267
chr17:17,000,000-18,000,000	353	26,278
chr1:235,000,000-236,000,000	414	26,287
chr1:9,000,000-10,000,000	480	26,291
chr7:42,000,000-43,000,000	258	26,314
chr2:146,000,000-147,000,000	269	26,324
chr3:123,000,000-124,000,000	295	26,339
chr7:82,000,000-83,000,000	294	26,350
chr3:2,000,000-3,000,000	235	26,363
chr19:13,000,000-14,000,000	496	26,366
chr21:33,000,000-34,000,000	365	26,374
chr6:21,000,000-22,000,000	384	26,374
chr10:117,000,000-118,000,000	241	26,376
chr10:89,000,000-90,000,000	311	26,377
chrX:32,000,000-33,000,000	240	26,398
chr10:12,000,000-13,000,000	432	26,399
chr4:162,000,000-163,000,000	247	26,433
chr9:116,000,000-117,000,000	278	26,438
chr1:51,000,000-52,000,000	345	26,451
chr22:40,000,000-41,000,000	433	26,457
chr6:10,000,000-11,000,000	370	26,495
chr5:150,000,000-151,000,000	258	26,496
chr18:62,000,000-63,000,000	260	26,503
chr6:12,000,000-13,000,000	295	26,541
chr1:218,000,000-219,000,000	273	26,549
chr20:7,000,000-8,000,000	228	26,559
chr2:39,000,000-40,000,000	305	26,571
chr1:183,000,000-184,000,000	241	26,582
chr10:72,000,000-73,000,000	406	26,589
chr2:159,000,000-160,000,000	313	26,595
chr9:123,000,000-124,000,000	256	26,600
chr5:59,000,000-60,000,000	240	26,610
chr3:152,000,000-153,000,000	290	26,638
chr4:174,000,000-175,000,000	242	26,672
chr18:65,000,000-66,000,000	255	26,677
chr12:45,000,000-46,000,000	268	26,677
chr13:105,000,000-106,000,000	203	26,696
chr20:33,000,000-34,000,000	340	26,698
chr11:113,000,000-114,000,000	273	26,706
chr5:72,000,000-73,000,000	272	26,727
chr4:154,000,000-155,000,000	236	26,729
chr5:9,000,000-10,000,000	246	26,748
chr2:85,000,000-86,000,000	354	26,753
chr7:3,000,000-4,000,000	258	26,762
chr8:5,000,000-6,000,000	229	26,765
chr13:69,000,000-70,000,000	252	26,765
chr17:58,000,000-59,000,000	394	26,804
chr2:207,000,000-208,000,000	326	26,822
chr2:15,000,000-16,000,000	258	26,828
chr1:229,000,000-230,000,000	311	26,837
chr2:138,000,000-139,000,000	239	26,841
chr13:94,000,000-95,000,000	243	26,853
chr6:149,000,000-150,000,000	390	26,878
chr4:152,000,000-153,000,000	240	26,886
chr4:155,000,000-156,000,000	226	26,889
chr15:40,000,000-41,000,000	371	26,900
chr17:10,000,000-11,000,000	415	26,901
chr6:135,000,000-136,000,000	257	26,922
chr7:16,000,000-17,000,000	244	26,938
chr2:42,000,000-43,000,000	341	26,960
chr9:130,000,000-131,000,000	396	26,967
chr16:56,000,000-57,000,000	305	26,984
chr3:83,000,000-84,000,000	261	26,988
chr12:19,000,000-20,000,000	305	26,988
chr2:170,000,000-171,000,000	330	26,999
chr1:175,000,000-176,000,000	256	27,022
